Order,Level,Code,Parent,Description,Unit,Description of unit,Production type,Description of production type,References to HS/CN
1859226,3,28211230,282112,"Non-electric furnaces and ovens for the roasting, melting or other heat-treatment of ores, pyrites or of metals",p/st,DE: Anzahl Stück. EN: Number of items. FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",8417 10
1859227,3,28211270,282112,"Industrial or laboratory furnaces and ovens, non-electric, including incinerators (excluding those for the roasting, melting or other heat treatment of ores, pyrites or metals, bakery ovens, drying ovens and ovens for cracking operations)",kg,DE: Kilogramm. EN: Kilogram. FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",8417[.80(.30 + .50 + .70)]
1859228,2,282113,2821,Industrial or laboratory electric furnaces and ovens; induction or dielectric heating equipment,,,,,
1859229,3,28211330,282113,Electric bakery and biscuit ovens,p/st,DE: Anzahl Stück. EN: Number of items. FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",8514 10 10
1859230,3,28211351,282113,Resistance heated industrial or laboratory furnaces and ovens (excluding bakery and biscuit ovens),kg,DE: Kilogramm. EN: Kilogram. FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",8514 10 80
1859231,3,28211353,282113,Electrical induction industrial or laboratory furnaces and ovens,kg,DE: Kilogramm. EN: Kilogram. FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",8514 20 10
1859232,3,28211354,282113,"Electric furnaces and ovens (excluding induction- and resistance-heated); equipment for the heat treatment of materials by induction, other than ovens and furnaces.",kg,DE: Kilogramm. EN: Kilogram. FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",8514[.20(.80) + .30(.20 + .80) + .40]
1859233,2,282114,2821,"Parts of furnace burners, furnaces and ovens",,,,,
1859234,3,28211430,282114,"Parts for furnace burners for liquid fuel, for pulverised solid fuel or for gas, for mechanical stokers, mechanical grates, mechanical ash discharges and similar appliances",,,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",8416 90
1859235,3,28211450,282114,Parts for non-electric industrial or laboratory furnaces and ovens,,,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",8417 90
1859236,3,28211470,282114,"Parts for industrial or laboratory electric, induction or dielectric furnaces and ovens or heating equipment",,,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",8514[.90(.30 + .70)]
1859237,1,2822,,Manufacture of lifting and handling equipment,,,,,
1859238,2,282211,2822,Pulley tackle and hoists n.e.c.,,,,,
1859239,3,28221130,282211,Pulley tackle and hoists powered by an electric motor (excluding of the kind used for raising vehicles),p/st,DE: Anzahl Stück. EN: Number of items. FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",8425 11
1859240,3,28221170,282211,"Pulley tackle and hoists, non-powered by electric motor (other than skip hoists or hoists of a kind used for raising vehicles)",p/st,DE: Anzahl Stück. EN: Number of items. FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",8425 19
1859241,2,282212,2822,Pit-head winding gear; winches specially designed for underground use; other winches; capstans,,,,,
1859242,3,28221200,282212,Winches and capstans (excluding those for raising vehicles),p/st,DE: Anzahl Stück. EN: Number of items. FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden. EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported. FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler",8425[.31 + .39]
