"Order","Level","Code","Parent","Description","Unit","Description of unit","Production type","Description of production type","References to HS/CN"
"1723341","3","28.22.18.40","28.22.18","Lifting, handling, loading or unloading machinery, n.e.s.","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8428 90 90"
"1723342","3","28.22.18.50","28.22.18","Loading machinery specially designed for agricultural use","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8428[.90(.71 + .79)]"
"1723343","2","28.22.19","28.22","Parts of lifting and handling equipment",,,,,
"1723344","3","28.22.19.30","28.22.19","Parts of machinery of HS 8425, 8427 and 8428 (excluding lift, skip hoists or escalators)",,,"S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8431[.10 + .20 + .39]"
"1723345","3","28.22.19.50","28.22.19","Parts of lifts, skip hoists or escalators",,,"S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8431 31"
"1723346","3","28.22.19.70","28.22.19","Parts of self-propelled works trucks, not fitted with lifting or handling equipment, of the type used in factories, warehouses, dock areas or airports for short distance transport of goods, incl. tractors for railways station platforms, n.e.s.",,,"S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8709 90"
"1723347","2","28.22.20","28.22","Buckets, shovels, grabs and grips for cranes, excavators and the like",,,,,
"1723348","3","28.22.20.00","28.22.20","Buckets, shovels, grabs and grips for cranes, excavators and the like","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8431 41"
"1723349","1","28.23",,"Manufacture of office machinery and equipment (except computers and peripheral equipment)",,,,,
"1723350","2","28.23.10","28.23","Accounting machines and similar machines incorporating a calculating device",,,,,
"1723351","3","28.23.10.00","28.23.10","Accounting machines and similar machines incorporating a calculating device. This subcategory includes:
- typewriters and word-processing machines
- electronic calculators and pocket-size data recording, reproducing and displaying machines with calculating functions
- cash registers, postage-franking machines, ticket-issuing machines and similar machines, incorporating a calculating device","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8469[.00(.10 + .91 + .99)] + 8470[.10 + .21 + .29 + .30 + .50 + .90]"
"1723352","2","28.23.21","28.23","Office machines",,,,,
"1723353","3","28.23.21.10","28.23.21","Photo-copying apparatus incorporating an optical system or of the contact type and thermo-copying apparatus; sheet fed office type offset printing machinery, for sheet size ≤ 22 x 36 cm and other office machines, including dictaphones, not capable of operating without an external source of power","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8443[.12 + .39(.10 + .31 + .39)] + 8472[.10 + .30 + .90(.10 + .70)] + 8519 81 51"
"1723354","2","28.23.22","28.23","Parts and accessories of office machines",,,,,
"1723355","3","28.23.22.10","28.23.22","Parts and accessories of typewriters and calculating machines. Parts and accessories of the machines of HS 8472. Parts and accessories of printers of HS 8443 3",,,"S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8443[.99(.10 + .90)] + 8473[.10(.11 + .19 + .90) + .21(.10 + .90) + .29(.10 + .90) + .40(.11 + .18 + .80)]"
"1723356","1","28.24",,"Manufacture of power-driven hand tools",,,,,
"1723357","2","28.24.11","28.24","Electromechanical tools for working in the hand, with self-contained electric motor",,,,,
"1723358","3","28.24.11.13","28.24.11","Electromechanical hand drills operated without an external source of power","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8467 21 10"
"1723359","3","28.24.11.15","28.24.11","Electropneumatic drills of all kinds for working in the hand","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8467 21 91"
